D:\IMG\center_2022_06_08_23_50_57_179.jpg,D:\IMG\left_2022_06_08_23_50_57_179.jpg,D:\IMG\right_2022_06_08_23_50_57_179.jpg,0,1,0,30.19027
D:\IMG\center_2022_06_08_23_50_57_266.jpg,D:\IMG\left_2022_06_08_23_50_57_266.jpg,D:\IMG\right_2022_06_08_23_50_57_266.jpg,0,1,0,30.19029
D:\IMG\center_2022_06_08_23_50_57_355.jpg,D:\IMG\left_2022_06_08_23_50_57_355.jpg,D:\IMG\right_2022_06_08_23_50_57_355.jpg,0,1,0,30.19026
D:\IMG\center_2022_06_08_23_50_57_445.jpg,D:\IMG\left_2022_06_08_23_50_57_445.jpg,D:\IMG\right_2022_06_08_23_50_57_445.jpg,-0.15,1,0,30.18441
D:\IMG\center_2022_06_08_23_50_57_535.jpg,D:\IMG\left_2022_06_08_23_50_57_535.jpg,D:\IMG\right_2022_06_08_23_50_57_535.jpg,-0.4,1,0,30.15771
D:\IMG\center_2022_06_08_23_50_57_625.jpg,D:\IMG\left_2022_06_08_23_50_57_625.jpg,D:\IMG\right_2022_06_08_23_50_57_625.jpg,0,1,0,30.189
D:\IMG\center_2022_06_08_23_50_57_715.jpg,D:\IMG\left_2022_06_08_23_50_57_715.jpg,D:\IMG\right_2022_06_08_23_50_57_715.jpg,0,1,0,30.19009
D:\IMG\center_2022_06_08_23_50_57_804.jpg,D:\IMG\left_2022_06_08_23_50_57_804.jpg,D:\IMG\right_2022_06_08_23_50_57_804.jpg,0,1,0,30.19027
D:\IMG\center_2022_06_08_23_50_57_893.jpg,D:\IMG\left_2022_06_08_23_50_57_893.jpg,D:\IMG\right_2022_06_08_23_50_57_893.jpg,0,1,0,30.1903
D:\IMG\center_2022_06_08_23_50_57_982.jpg,D:\IMG\left_2022_06_08_23_50_57_982.jpg,D:\IMG\right_2022_06_08_23_50_57_982.jpg,0,1,0,30.1903
D:\IMG\center_2022_06_08_23_50_58_069.jpg,D:\IMG\left_2022_06_08_23_50_58_069.jpg,D:\IMG\right_2022_06_08_23_50_58_069.jpg,0,1,0,30.19029
D:\IMG\center_2022_06_08_23_50_58_159.jpg,D:\IMG\left_2022_06_08_23_50_58_159.jpg,D:\IMG\right_2022_06_08_23_50_58_159.jpg,0,1,0,30.19036
D:\IMG\center_2022_06_08_23_50_58_248.jpg,D:\IMG\left_2022_06_08_23_50_58_248.jpg,D:\IMG\right_2022_06_08_23_50_58_248.jpg,0,1,0,30.19027
D:\IMG\center_2022_06_08_23_50_58_339.jpg,D:\IMG\left_2022_06_08_23_50_58_339.jpg,D:\IMG\right_2022_06_08_23_50_58_339.jpg,0,1,0,30.19048
D:\IMG\center_2022_06_08_23_50_58_425.jpg,D:\IMG\left_2022_06_08_23_50_58_425.jpg,D:\IMG\right_2022_06_08_23_50_58_425.jpg,0,1,0,30.19029
D:\IMG\center_2022_06_08_23_50_58_512.jpg,D:\IMG\left_2022_06_08_23_50_58_512.jpg,D:\IMG\right_2022_06_08_23_50_58_512.jpg,0,1,0,30.19031
D:\IMG\center_2022_06_08_23_50_58_599.jpg,D:\IMG\left_2022_06_08_23_50_58_599.jpg,D:\IMG\right_2022_06_08_23_50_58_599.jpg,0,1,0,30.19031
D:\IMG\center_2022_06_08_23_50_58_688.jpg,D:\IMG\left_2022_06_08_23_50_58_688.jpg,D:\IMG\right_2022_06_08_23_50_58_688.jpg,0,1,0,30.19029
D:\IMG\center_2022_06_08_23_50_58_776.jpg,D:\IMG\left_2022_06_08_23_50_58_776.jpg,D:\IMG\right_2022_06_08_23_50_58_776.jpg,0,1,0,30.19031
D:\IMG\center_2022_06_08_23_50_58_864.jpg,D:\IMG\left_2022_06_08_23_50_58_864.jpg,D:\IMG\right_2022_06_08_23_50_58_864.jpg,0,1,0,30.19028
D:\IMG\center_2022_06_08_23_50_58_952.jpg,D:\IMG\left_2022_06_08_23_50_58_952.jpg,D:\IMG\right_2022_06_08_23_50_58_952.jpg,0,1,0,30.1903
D:\IMG\center_2022_06_08_23_50_59_039.jpg,D:\IMG\left_2022_06_08_23_50_59_039.jpg,D:\IMG\right_2022_06_08_23_50_59_039.jpg,0,1,0,30.19029
D:\IMG\center_2022_06_08_23_50_59_127.jpg,D:\IMG\left_2022_06_08_23_50_59_127.jpg,D:\IMG\right_2022_06_08_23_50_59_127.jpg,0,1,0,30.19029
D:\IMG\center_2022_06_08_23_50_59_214.jpg,D:\IMG\left_2022_06_08_23_50_59_214.jpg,D:\IMG\right_2022_06_08_23_50_59_214.jpg,0,1,0,30.19029
D:\IMG\center_2022_06_08_23_50_59_303.jpg,D:\IMG\left_2022_06_08_23_50_59_303.jpg,D:\IMG\right_2022_06_08_23_50_59_303.jpg,0,1,0,30.19039
D:\IMG\center_2022_06_08_23_50_59_394.jpg,D:\IMG\left_2022_06_08_23_50_59_394.jpg,D:\IMG\right_2022_06_08_23_50_59_394.jpg,-0.25,1,0,30.17482
D:\IMG\center_2022_06_08_23_50_59_481.jpg,D:\IMG\left_2022_06_08_23_50_59_481.jpg,D:\IMG\right_2022_06_08_23_50_59_481.jpg,-0.45,1,0,30.15121
D:\IMG\center_2022_06_08_23_50_59_568.jpg,D:\IMG\left_2022_06_08_23_50_59_568.jpg,D:\IMG\right_2022_06_08_23_50_59_568.jpg,0,1,0,30.18829
D:\IMG\center_2022_06_08_23_50_59_656.jpg,D:\IMG\left_2022_06_08_23_50_59_656.jpg,D:\IMG\right_2022_06_08_23_50_59_656.jpg,0,1,0,30.18999
D:\IMG\center_2022_06_08_23_50_59_745.jpg,D:\IMG\left_2022_06_08_23_50_59_745.jpg,D:\IMG\right_2022_06_08_23_50_59_745.jpg,0,1,0,30.19024
D:\IMG\center_2022_06_08_23_50_59_831.jpg,D:\IMG\left_2022_06_08_23_50_59_831.jpg,D:\IMG\right_2022_06_08_23_50_59_831.jpg,0,1,0,30.19029
D:\IMG\center_2022_06_08_23_50_59_917.jpg,D:\IMG\left_2022_06_08_23_50_59_917.jpg,D:\IMG\right_2022_06_08_23_50_59_917.jpg,0,1,0,30.19032
D:\IMG\center_2022_06_08_23_51_00_005.jpg,D:\IMG\left_2022_06_08_23_51_00_005.jpg,D:\IMG\right_2022_06_08_23_51_00_005.jpg,0,1,0,30.19029
D:\IMG\center_2022_06_08_23_51_00_089.jpg,D:\IMG\left_2022_06_08_23_51_00_089.jpg,D:\IMG\right_2022_06_08_23_51_00_089.jpg,0,1,0,30.19025
D:\IMG\center_2022_06_08_23_51_00_175.jpg,D:\IMG\left_2022_06_08_23_51_00_175.jpg,D:\IMG\right_2022_06_08_23_51_00_175.jpg,0,1,0,30.19033
D:\IMG\center_2022_06_08_23_51_00_263.jpg,D:\IMG\left_2022_06_08_23_51_00_263.jpg,D:\IMG\right_2022_06_08_23_51_00_263.jpg,0,1,0,30.19028
D:\IMG\center_2022_06_08_23_51_00_349.jpg,D:\IMG\left_2022_06_08_23_51_00_349.jpg,D:\IMG\right_2022_06_08_23_51_00_349.jpg,0,1,0,30.19018
D:\IMG\center_2022_06_08_23_51_00_434.jpg,D:\IMG\left_2022_06_08_23_51_00_434.jpg,D:\IMG\right_2022_06_08_23_51_00_434.jpg,0,1,0,30.19058
D:\IMG\center_2022_06_08_23_51_00_519.jpg,D:\IMG\left_2022_06_08_23_51_00_519.jpg,D:\IMG\right_2022_06_08_23_51_00_519.jpg,0,1,0,30.19027
D:\IMG\center_2022_06_08_23_51_00_604.jpg,D:\IMG\left_2022_06_08_23_51_00_604.jpg,D:\IMG\right_2022_06_08_23_51_00_604.jpg,0,1,0,30.19018
D:\IMG\center_2022_06_08_23_51_00_686.jpg,D:\IMG\left_2022_06_08_23_51_00_686.jpg,D:\IMG\right_2022_06_08_23_51_00_686.jpg,0,1,0,30.19019
D:\IMG\center_2022_06_08_23_51_00_770.jpg,D:\IMG\left_2022_06_08_23_51_00_770.jpg,D:\IMG\right_2022_06_08_23_51_00_770.jpg,0,1,0,30.19028
D:\IMG\center_2022_06_08_23_51_00_856.jpg,D:\IMG\left_2022_06_08_23_51_00_856.jpg,D:\IMG\right_2022_06_08_23_51_00_856.jpg,-0.1,1,0,30.1877
D:\IMG\center_2022_06_08_23_51_00_941.jpg,D:\IMG\left_2022_06_08_23_51_00_941.jpg,D:\IMG\right_2022_06_08_23_51_00_941.jpg,-0.3,1,0,30.16927
D:\IMG\center_2022_06_08_23_51_01_027.jpg,D:\IMG\left_2022_06_08_23_51_01_027.jpg,D:\IMG\right_2022_06_08_23_51_01_027.jpg,0,1,0,30.17918
D:\IMG\center_2022_06_08_23_51_01_109.jpg,D:\IMG\left_2022_06_08_23_51_01_109.jpg,D:\IMG\right_2022_06_08_23_51_01_109.jpg,0,1,0,30.18871
D:\IMG\center_2022_06_08_23_51_01_194.jpg,D:\IMG\left_2022_06_08_23_51_01_194.jpg,D:\IMG\right_2022_06_08_23_51_01_194.jpg,0,1,0,30.19011
D:\IMG\center_2022_06_08_23_51_01_278.jpg,D:\IMG\left_2022_06_08_23_51_01_278.jpg,D:\IMG\right_2022_06_08_23_51_01_278.jpg,0,1,0,30.19025
D:\IMG\center_2022_06_08_23_51_01_361.jpg,D:\IMG\left_2022_06_08_23_51_01_361.jpg,D:\IMG\right_2022_06_08_23_51_01_361.jpg,0,1,0,30.19052
D:\IMG\center_2022_06_08_23_51_01_444.jpg,D:\IMG\left_2022_06_08_23_51_01_444.jpg,D:\IMG\right_2022_06_08_23_51_01_444.jpg,0,1,0,30.19085
D:\IMG\center_2022_06_08_23_51_01_528.jpg,D:\IMG\left_2022_06_08_23_51_01_528.jpg,D:\IMG\right_2022_06_08_23_51_01_528.jpg,0,1,0,30.19036
D:\IMG\center_2022_06_08_23_51_01_611.jpg,D:\IMG\left_2022_06_08_23_51_01_611.jpg,D:\IMG\right_2022_06_08_23_51_01_611.jpg,0,1,0,30.19007
D:\IMG\center_2022_06_08_23_51_01_695.jpg,D:\IMG\left_2022_06_08_23_51_01_695.jpg,D:\IMG\right_2022_06_08_23_51_01_695.jpg,0,1,0,30.19086
D:\IMG\center_2022_06_08_23_51_01_775.jpg,D:\IMG\left_2022_06_08_23_51_01_775.jpg,D:\IMG\right_2022_06_08_23_51_01_775.jpg,0,1,0,30.19031
D:\IMG\center_2022_06_08_23_51_01_859.jpg,D:\IMG\left_2022_06_08_23_51_01_859.jpg,D:\IMG\right_2022_06_08_23_51_01_859.jpg,0,1,0,30.19024
D:\IMG\center_2022_06_08_23_51_01_941.jpg,D:\IMG\left_2022_06_08_23_51_01_941.jpg,D:\IMG\right_2022_06_08_23_51_01_941.jpg,0,1,0,30.1903
D:\IMG\center_2022_06_08_23_51_02_025.jpg,D:\IMG\left_2022_06_08_23_51_02_025.jpg,D:\IMG\right_2022_06_08_23_51_02_025.jpg,0,1,0,30.19031
D:\IMG\center_2022_06_08_23_51_02_105.jpg,D:\IMG\left_2022_06_08_23_51_02_105.jpg,D:\IMG\right_2022_06_08_23_51_02_105.jpg,0,1,0,30.1903
D:\IMG\center_2022_06_08_23_51_02_189.jpg,D:\IMG\left_2022_06_08_23_51_02_189.jpg,D:\IMG\right_2022_06_08_23_51_02_189.jpg,-0.2,1,0,30.17982
D:\IMG\center_2022_06_08_23_51_02_273.jpg,D:\IMG\left_2022_06_08_23_51_02_273.jpg,D:\IMG\right_2022_06_08_23_51_02_273.jpg,0,1,0,30.19007
D:\IMG\center_2022_06_08_23_51_02_352.jpg,D:\IMG\left_2022_06_08_23_51_02_352.jpg,D:\IMG\right_2022_06_08_23_51_02_352.jpg,0,1,0,30.1899
D:\IMG\center_2022_06_08_23_51_02_432.jpg,D:\IMG\left_2022_06_08_23_51_02_432.jpg,D:\IMG\right_2022_06_08_23_51_02_432.jpg,0,1,0,30.19017
D:\IMG\center_2022_06_08_23_51_02_515.jpg,D:\IMG\left_2022_06_08_23_51_02_515.jpg,D:\IMG\right_2022_06_08_23_51_02_515.jpg,0,1,0,30.19028
D:\IMG\center_2022_06_08_23_51_02_596.jpg,D:\IMG\left_2022_06_08_23_51_02_596.jpg,D:\IMG\right_2022_06_08_23_51_02_596.jpg,0,1,0,30.1899
D:\IMG\center_2022_06_08_23_51_02_677.jpg,D:\IMG\left_2022_06_08_23_51_02_677.jpg,D:\IMG\right_2022_06_08_23_51_02_677.jpg,-0.1,1,0,30.18786
D:\IMG\center_2022_06_08_23_51_02_758.jpg,D:\IMG\left_2022_06_08_23_51_02_758.jpg,D:\IMG\right_2022_06_08_23_51_02_758.jpg,-0.3,1,0,30.16955
D:\IMG\center_2022_06_08_23_51_02_839.jpg,D:\IMG\left_2022_06_08_23_51_02_839.jpg,D:\IMG\right_2022_06_08_23_51_02_839.jpg,0,1,0,30.17943
D:\IMG\center_2022_06_08_23_51_02_917.jpg,D:\IMG\left_2022_06_08_23_51_02_917.jpg,D:\IMG\right_2022_06_08_23_51_02_917.jpg,0,1,0,30.18883
D:\IMG\center_2022_06_08_23_51_02_995.jpg,D:\IMG\left_2022_06_08_23_51_02_995.jpg,D:\IMG\right_2022_06_08_23_51_02_995.jpg,0,1,0,30.19006
D:\IMG\center_2022_06_08_23_51_03_072.jpg,D:\IMG\left_2022_06_08_23_51_03_072.jpg,D:\IMG\right_2022_06_08_23_51_03_072.jpg,0,1,0,30.19025
D:\IMG\center_2022_06_08_23_51_03_149.jpg,D:\IMG\left_2022_06_08_23_51_03_149.jpg,D:\IMG\right_2022_06_08_23_51_03_149.jpg,0,1,0,30.19031
D:\IMG\center_2022_06_08_23_51_03_227.jpg,D:\IMG\left_2022_06_08_23_51_03_227.jpg,D:\IMG\right_2022_06_08_23_51_03_227.jpg,0,1,0,30.1903
D:\IMG\center_2022_06_08_23_51_03_306.jpg,D:\IMG\left_2022_06_08_23_51_03_306.jpg,D:\IMG\right_2022_06_08_23_51_03_306.jpg,-0.2,1,0,30.18003
D:\IMG\center_2022_06_08_23_51_03_382.jpg,D:\IMG\left_2022_06_08_23_51_03_382.jpg,D:\IMG\right_2022_06_08_23_51_03_382.jpg,-0.4,1,0,30.15776
D:\IMG\center_2022_06_08_23_51_03_459.jpg,D:\IMG\left_2022_06_08_23_51_03_459.jpg,D:\IMG\right_2022_06_08_23_51_03_459.jpg,0,1,0,30.18663
D:\IMG\center_2022_06_08_23_51_03_536.jpg,D:\IMG\left_2022_06_08_23_51_03_536.jpg,D:\IMG\right_2022_06_08_23_51_03_536.jpg,0,1,0,30.18976
D:\IMG\center_2022_06_08_23_51_03_611.jpg,D:\IMG\left_2022_06_08_23_51_03_611.jpg,D:\IMG\right_2022_06_08_23_51_03_611.jpg,0,1,0,30.19014
D:\IMG\center_2022_06_08_23_51_03_687.jpg,D:\IMG\left_2022_06_08_23_51_03_687.jpg,D:\IMG\right_2022_06_08_23_51_03_687.jpg,0,1,0,30.19025
D:\IMG\center_2022_06_08_23_51_03_761.jpg,D:\IMG\left_2022_06_08_23_51_03_761.jpg,D:\IMG\right_2022_06_08_23_51_03_761.jpg,0,1,0,30.19029
D:\IMG\center_2022_06_08_23_51_03_836.jpg,D:\IMG\left_2022_06_08_23_51_03_836.jpg,D:\IMG\right_2022_06_08_23_51_03_836.jpg,-0.05,1,0,30.1898
D:\IMG\center_2022_06_08_23_51_03_914.jpg,D:\IMG\left_2022_06_08_23_51_03_914.jpg,D:\IMG\right_2022_06_08_23_51_03_914.jpg,-0.25,1,0,30.17507
D:\IMG\center_2022_06_08_23_51_03_988.jpg,D:\IMG\left_2022_06_08_23_51_03_988.jpg,D:\IMG\right_2022_06_08_23_51_03_988.jpg,0,1,0,30.1832
D:\IMG\center_2022_06_08_23_51_04_058.jpg,D:\IMG\left_2022_06_08_23_51_04_058.jpg,D:\IMG\right_2022_06_08_23_51_04_058.jpg,0,1,0,30.18957
D:\IMG\center_2022_06_08_23_51_04_131.jpg,D:\IMG\left_2022_06_08_23_51_04_131.jpg,D:\IMG\right_2022_06_08_23_51_04_131.jpg,0,1,0,30.19016
D:\IMG\center_2022_06_08_23_51_04_205.jpg,D:\IMG\left_2022_06_08_23_51_04_205.jpg,D:\IMG\right_2022_06_08_23_51_04_205.jpg,0,1,0,30.1903
D:\IMG\center_2022_06_08_23_51_04_281.jpg,D:\IMG\left_2022_06_08_23_51_04_281.jpg,D:\IMG\right_2022_06_08_23_51_04_281.jpg,0,1,0,30.19029
D:\IMG\center_2022_06_08_23_51_04_353.jpg,D:\IMG\left_2022_06_08_23_51_04_353.jpg,D:\IMG\right_2022_06_08_23_51_04_353.jpg,0,1,0,30.19046
D:\IMG\center_2022_06_08_23_51_04_428.jpg,D:\IMG\left_2022_06_08_23_51_04_428.jpg,D:\IMG\right_2022_06_08_23_51_04_428.jpg,-0.15,1,0,30.18446
D:\IMG\center_2022_06_08_23_51_04_499.jpg,D:\IMG\left_2022_06_08_23_51_04_499.jpg,D:\IMG\right_2022_06_08_23_51_04_499.jpg,-0.35,1,0,30.16367
D:\IMG\center_2022_06_08_23_51_04_572.jpg,D:\IMG\left_2022_06_08_23_51_04_572.jpg,D:\IMG\right_2022_06_08_23_51_04_572.jpg,0,1,0,30.18752
D:\IMG\center_2022_06_08_23_51_04_645.jpg,D:\IMG\left_2022_06_08_23_51_04_645.jpg,D:\IMG\right_2022_06_08_23_51_04_645.jpg,0,1,0,30.18965
D:\IMG\center_2022_06_08_23_51_04_717.jpg,D:\IMG\left_2022_06_08_23_51_04_717.jpg,D:\IMG\right_2022_06_08_23_51_04_717.jpg,0,1,0,30.1902
D:\IMG\center_2022_06_08_23_51_04_788.jpg,D:\IMG\left_2022_06_08_23_51_04_788.jpg,D:\IMG\right_2022_06_08_23_51_04_788.jpg,0,1,0,30.19027
D:\IMG\center_2022_06_08_23_51_04_860.jpg,D:\IMG\left_2022_06_08_23_51_04_860.jpg,D:\IMG\right_2022_06_08_23_51_04_860.jpg,-0.05,1,0,30.18987
D:\IMG\center_2022_06_08_23_51_04_934.jpg,D:\IMG\left_2022_06_08_23_51_04_934.jpg,D:\IMG\right_2022_06_08_23_51_04_934.jpg,-0.25,1,0,30.17604
D:\IMG\center_2022_06_08_23_51_05_007.jpg,D:\IMG\left_2022_06_08_23_51_05_007.jpg,D:\IMG\right_2022_06_08_23_51_05_007.jpg,-0.4,1,0,30.15805
D:\IMG\center_2022_06_08_23_51_05_079.jpg,D:\IMG\left_2022_06_08_23_51_05_079.jpg,D:\IMG\right_2022_06_08_23_51_05_079.jpg,0,1,0,30.17528
D:\IMG\center_2022_06_08_23_51_05_171.jpg,D:\IMG\left_2022_06_08_23_51_05_171.jpg,D:\IMG\right_2022_06_08_23_51_05_171.jpg,0,1,0,30.1881
D:\IMG\center_2022_06_08_23_51_05_261.jpg,D:\IMG\left_2022_06_08_23_51_05_261.jpg,D:\IMG\right_2022_06_08_23_51_05_261.jpg,0,1,0,30.19005
D:\IMG\center_2022_06_08_23_51_05_332.jpg,D:\IMG\left_2022_06_08_23_51_05_332.jpg,D:\IMG\right_2022_06_08_23_51_05_332.jpg,0,1,0,30.19022
D:\IMG\center_2022_06_08_23_51_05_399.jpg,D:\IMG\left_2022_06_08_23_51_05_399.jpg,D:\IMG\right_2022_06_08_23_51_05_399.jpg,0,1,0,30.18995
D:\IMG\center_2022_06_08_23_51_05_468.jpg,D:\IMG\left_2022_06_08_23_51_05_468.jpg,D:\IMG\right_2022_06_08_23_51_05_468.jpg,-0.1,1,0,30.18797
D:\IMG\center_2022_06_08_23_51_05_537.jpg,D:\IMG\left_2022_06_08_23_51_05_537.jpg,D:\IMG\right_2022_06_08_23_51_05_537.jpg,-0.3,1,0,30.16952
D:\IMG\center_2022_06_08_23_51_05_604.jpg,D:\IMG\left_2022_06_08_23_51_05_604.jpg,D:\IMG\right_2022_06_08_23_51_05_604.jpg,0,1,0,30.18991
D:\IMG\center_2022_06_08_23_51_05_673.jpg,D:\IMG\left_2022_06_08_23_51_05_673.jpg,D:\IMG\right_2022_06_08_23_51_05_673.jpg,0,1,0,30.19135
D:\IMG\center_2022_06_08_23_51_05_741.jpg,D:\IMG\left_2022_06_08_23_51_05_741.jpg,D:\IMG\right_2022_06_08_23_51_05_741.jpg,0,1,0,30.19033
D:\IMG\center_2022_06_08_23_51_05_809.jpg,D:\IMG\left_2022_06_08_23_51_05_809.jpg,D:\IMG\right_2022_06_08_23_51_05_809.jpg,0,1,0,30.19028
D:\IMG\center_2022_06_08_23_51_05_879.jpg,D:\IMG\left_2022_06_08_23_51_05_879.jpg,D:\IMG\right_2022_06_08_23_51_05_879.jpg,0,1,0,30.1887
D:\IMG\center_2022_06_08_23_51_05_946.jpg,D:\IMG\left_2022_06_08_23_51_05_946.jpg,D:\IMG\right_2022_06_08_23_51_05_946.jpg,0,1,0,30.19082
D:\IMG\center_2022_06_08_23_51_06_015.jpg,D:\IMG\left_2022_06_08_23_51_06_015.jpg,D:\IMG\right_2022_06_08_23_51_06_015.jpg,-0.05,1,0,30.18988
D:\IMG\center_2022_06_08_23_51_06_083.jpg,D:\IMG\left_2022_06_08_23_51_06_083.jpg,D:\IMG\right_2022_06_08_23_51_06_083.jpg,-0.2,1,0,30.17976
D:\IMG\center_2022_06_08_23_51_06_152.jpg,D:\IMG\left_2022_06_08_23_51_06_152.jpg,D:\IMG\right_2022_06_08_23_51_06_152.jpg,-0.4,1,0,30.15707
D:\IMG\center_2022_06_08_23_51_06_224.jpg,D:\IMG\left_2022_06_08_23_51_06_224.jpg,D:\IMG\right_2022_06_08_23_51_06_224.jpg,-0.5500001,1,0,30.13848
D:\IMG\center_2022_06_08_23_51_06_308.jpg,D:\IMG\left_2022_06_08_23_51_06_308.jpg,D:\IMG\right_2022_06_08_23_51_06_308.jpg,0,1,0,30.1865
D:\IMG\center_2022_06_08_23_51_06_376.jpg,D:\IMG\left_2022_06_08_23_51_06_376.jpg,D:\IMG\right_2022_06_08_23_51_06_376.jpg,0,1,0,30.19085
D:\IMG\center_2022_06_08_23_51_06_463.jpg,D:\IMG\left_2022_06_08_23_51_06_463.jpg,D:\IMG\right_2022_06_08_23_51_06_463.jpg,0,1,0,30.19029
D:\IMG\center_2022_06_08_23_51_06_532.jpg,D:\IMG\left_2022_06_08_23_51_06_532.jpg,D:\IMG\right_2022_06_08_23_51_06_532.jpg,0,1,0,30.19019
D:\IMG\center_2022_06_08_23_51_06_619.jpg,D:\IMG\left_2022_06_08_23_51_06_619.jpg,D:\IMG\right_2022_06_08_23_51_06_619.jpg,-0.1,1,0,30.18876
D:\IMG\center_2022_06_08_23_51_06_686.jpg,D:\IMG\left_2022_06_08_23_51_06_686.jpg,D:\IMG\right_2022_06_08_23_51_06_686.jpg,-0.25,1,0,30.17534
D:\IMG\center_2022_06_08_23_51_06_774.jpg,D:\IMG\left_2022_06_08_23_51_06_774.jpg,D:\IMG\right_2022_06_08_23_51_06_774.jpg,0,1,0,30.18845
D:\IMG\center_2022_06_08_23_51_06_864.jpg,D:\IMG\left_2022_06_08_23_51_06_864.jpg,D:\IMG\right_2022_06_08_23_51_06_864.jpg,0,1,0,30.18999
D:\IMG\center_2022_06_08_23_51_06_930.jpg,D:\IMG\left_2022_06_08_23_51_06_930.jpg,D:\IMG\right_2022_06_08_23_51_06_930.jpg,0,1,0,30.19011
D:\IMG\center_2022_06_08_23_51_07_018.jpg,D:\IMG\left_2022_06_08_23_51_07_018.jpg,D:\IMG\right_2022_06_08_23_51_07_018.jpg,-0.05,1,0,30.18764
D:\IMG\center_2022_06_08_23_51_07_106.jpg,D:\IMG\left_2022_06_08_23_51_07_106.jpg,D:\IMG\right_2022_06_08_23_51_07_106.jpg,-0.25,1,0,30.17559
D:\IMG\center_2022_06_08_23_51_07_193.jpg,D:\IMG\left_2022_06_08_23_51_07_193.jpg,D:\IMG\right_2022_06_08_23_51_07_193.jpg,-0.5000001,1,0,30.14518
D:\IMG\center_2022_06_08_23_51_07_282.jpg,D:\IMG\left_2022_06_08_23_51_07_282.jpg,D:\IMG\right_2022_06_08_23_51_07_282.jpg,0,1,0,30.18501
D:\IMG\center_2022_06_08_23_51_07_355.jpg,D:\IMG\left_2022_06_08_23_51_07_355.jpg,D:\IMG\right_2022_06_08_23_51_07_355.jpg,0,1,0,30.18938
D:\IMG\center_2022_06_08_23_51_07_436.jpg,D:\IMG\left_2022_06_08_23_51_07_436.jpg,D:\IMG\right_2022_06_08_23_51_07_436.jpg,0,1,0,30.19007
D:\IMG\center_2022_06_08_23_51_07_504.jpg,D:\IMG\left_2022_06_08_23_51_07_504.jpg,D:\IMG\right_2022_06_08_23_51_07_504.jpg,-0.15,1,0,30.18612
D:\IMG\center_2022_06_08_23_51_07_595.jpg,D:\IMG\left_2022_06_08_23_51_07_595.jpg,D:\IMG\right_2022_06_08_23_51_07_595.jpg,-0.4,1,0,30.15892
D:\IMG\center_2022_06_08_23_51_07_681.jpg,D:\IMG\left_2022_06_08_23_51_07_681.jpg,D:\IMG\right_2022_06_08_23_51_07_681.jpg,0,1,0,30.18569
D:\IMG\center_2022_06_08_23_51_07_748.jpg,D:\IMG\left_2022_06_08_23_51_07_748.jpg,D:\IMG\right_2022_06_08_23_51_07_748.jpg,0,1,0,30.18978
D:\IMG\center_2022_06_08_23_51_07_816.jpg,D:\IMG\left_2022_06_08_23_51_07_816.jpg,D:\IMG\right_2022_06_08_23_51_07_816.jpg,0,1,0,30.1901
D:\IMG\center_2022_06_08_23_51_07_906.jpg,D:\IMG\left_2022_06_08_23_51_07_906.jpg,D:\IMG\right_2022_06_08_23_51_07_906.jpg,0,1,0,30.18954
D:\IMG\center_2022_06_08_23_51_07_995.jpg,D:\IMG\left_2022_06_08_23_51_07_995.jpg,D:\IMG\right_2022_06_08_23_51_07_995.jpg,-0.2,1,0,30.18065
D:\IMG\center_2022_06_08_23_51_08_064.jpg,D:\IMG\left_2022_06_08_23_51_08_064.jpg,D:\IMG\right_2022_06_08_23_51_08_064.jpg,-0.35,1,0,30.16377
D:\IMG\center_2022_06_08_23_51_08_131.jpg,D:\IMG\left_2022_06_08_23_51_08_131.jpg,D:\IMG\right_2022_06_08_23_51_08_131.jpg,0,1,0,30.18785
D:\IMG\center_2022_06_08_23_51_08_200.jpg,D:\IMG\left_2022_06_08_23_51_08_200.jpg,D:\IMG\right_2022_06_08_23_51_08_200.jpg,0,1,0,30.18876
D:\IMG\center_2022_06_08_23_51_08_269.jpg,D:\IMG\left_2022_06_08_23_51_08_269.jpg,D:\IMG\right_2022_06_08_23_51_08_269.jpg,0,1,0,30.18968
D:\IMG\center_2022_06_08_23_51_08_363.jpg,D:\IMG\left_2022_06_08_23_51_08_363.jpg,D:\IMG\right_2022_06_08_23_51_08_363.jpg,0,1,0,30.19093
D:\IMG\center_2022_06_08_23_51_08_443.jpg,D:\IMG\left_2022_06_08_23_51_08_443.jpg,D:\IMG\right_2022_06_08_23_51_08_443.jpg,-0.05,1,0,30.18997
D:\IMG\center_2022_06_08_23_51_08_523.jpg,D:\IMG\left_2022_06_08_23_51_08_523.jpg,D:\IMG\right_2022_06_08_23_51_08_523.jpg,-0.25,1,0,30.17482
D:\IMG\center_2022_06_08_23_51_08_606.jpg,D:\IMG\left_2022_06_08_23_51_08_606.jpg,D:\IMG\right_2022_06_08_23_51_08_606.jpg,0,1,0,30.18222
D:\IMG\center_2022_06_08_23_51_08_685.jpg,D:\IMG\left_2022_06_08_23_51_08_685.jpg,D:\IMG\right_2022_06_08_23_51_08_685.jpg,0,1,0,30.18937
D:\IMG\center_2022_06_08_23_51_08_758.jpg,D:\IMG\left_2022_06_08_23_51_08_758.jpg,D:\IMG\right_2022_06_08_23_51_08_758.jpg,0,1,0,30.1901
D:\IMG\center_2022_06_08_23_51_08_829.jpg,D:\IMG\left_2022_06_08_23_51_08_829.jpg,D:\IMG\right_2022_06_08_23_51_08_829.jpg,0,1,0,30.19017
